model,type,Dominant_Moving,Env1,Env2,Env3,Env4,Env5,Env6,Env7,Env8,Env9,Env10,Env11,Env12
592.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,9.0,9.0,4.0
592.0,train,False,3.0,12.0,3.0,3.0,999.0,999.0,219.0,7.0,3.0,999.0,999.0,5.0
592.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,9.0,9.0,4.0
592.0,target,False,3.0,12.0,3.0,3.0,999.0,999.0,219.0,7.0,3.0,999.0,999.0,5.0
593.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
593.0,train,False,5.0,999.0,3.0,3.0,72.0,999.0,999.0,3.0,3.0,7.0,999.0,6.0
593.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
593.0,target,False,5.0,999.0,3.0,3.0,72.0,999.0,999.0,3.0,3.0,7.0,999.0,6.0
594.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
594.0,train,False,5.0,999.0,3.0,3.0,999.0,999.0,586.0,3.0,3.0,8.0,999.0,12.0
594.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
594.0,target,False,5.0,999.0,3.0,3.0,533.0,999.0,999.0,3.0,5.0,8.0,999.0,59.0
595.0,train,True,7.0,3.0,10.0,13.0,3.0,7.0,5.0,11.0,5.0,9.0,9.0,4.0
595.0,train,False,8.0,999.0,143.0,102.0,627.0,999.0,999.0,27.0,110.0,7.0,996.0,20.0
595.0,target,True,24.0,3.0,10.0,12.0,3.0,7.0,5.0,11.0,3.0,17.0,9.0,4.0
595.0,target,False,433.0,999.0,22.0,46.0,198.0,999.0,999.0,31.0,999.0,7.0,240.0,20.0
596.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
596.0,train,False,5.0,76.0,3.0,3.0,999.0,999.0,999.0,7.0,3.0,7.0,999.0,895.0
596.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
596.0,target,False,5.0,76.0,3.0,3.0,999.0,999.0,999.0,7.0,3.0,7.0,999.0,403.0
597.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,48.0,9.0,4.0
597.0,train,False,3.0,271.0,3.0,3.0,14.0,999.0,999.0,3.0,5.0,999.0,999.0,4.0
597.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,48.0,9.0,4.0
597.0,target,False,3.0,271.0,3.0,3.0,126.0,999.0,368.0,3.0,3.0,999.0,999.0,4.0
598.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
598.0,train,False,5.0,19.0,3.0,3.0,971.0,904.0,999.0,3.0,3.0,227.0,999.0,4.0
598.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
598.0,target,False,5.0,19.0,3.0,3.0,343.0,999.0,999.0,3.0,5.0,669.0,999.0,4.0
599.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
599.0,train,False,6.0,999.0,3.0,5.0,408.0,180.0,999.0,3.0,3.0,7.0,999.0,46.0
599.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
599.0,target,False,6.0,999.0,3.0,5.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
600.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,5.0,9.0,9.0,4.0
600.0,train,False,3.0,9.0,3.0,3.0,340.0,999.0,999.0,3.0,999.0,8.0,999.0,6.0
600.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
600.0,target,False,5.0,999.0,3.0,3.0,547.0,999.0,999.0,3.0,999.0,8.0,999.0,4.0
601.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
601.0,train,False,5.0,999.0,3.0,3.0,9.0,94.0,999.0,3.0,3.0,8.0,999.0,4.0
601.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
601.0,target,False,5.0,999.0,3.0,3.0,999.0,547.0,999.0,3.0,5.0,7.0,999.0,4.0
602.0,train,True,24.0,3.0,10.0,8.0,3.0,7.0,5.0,11.0,3.0,17.0,9.0,4.0
602.0,train,False,999.0,999.0,217.0,446.0,103.0,999.0,999.0,40.0,3.0,66.0,999.0,10.0
602.0,target,True,24.0,3.0,10.0,8.0,3.0,7.0,5.0,11.0,3.0,17.0,9.0,4.0
602.0,target,False,999.0,999.0,913.0,999.0,7.0,999.0,999.0,60.0,3.0,999.0,999.0,4.0
603.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
603.0,train,False,5.0,999.0,3.0,3.0,999.0,999.0,999.0,5.0,3.0,7.0,999.0,10.0
603.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
603.0,target,False,5.0,301.0,3.0,3.0,999.0,999.0,999.0,5.0,3.0,7.0,999.0,20.0
604.0,train,True,30.0,3.0,10.0,6.0,3.0,7.0,5.0,11.0,3.0,8.0,9.0,4.0
604.0,train,False,999.0,999.0,999.0,999.0,115.0,999.0,999.0,106.0,3.0,7.0,999.0,6.0
604.0,target,True,30.0,3.0,10.0,6.0,3.0,7.0,5.0,11.0,3.0,7.0,9.0,4.0
604.0,target,False,999.0,999.0,999.0,999.0,75.0,999.0,999.0,999.0,3.0,7.0,999.0,6.0
605.0,train,True,7.0,3.0,10.0,13.0,3.0,7.0,5.0,11.0,3.0,7.0,9.0,4.0
605.0,train,False,13.0,999.0,59.0,59.0,56.0,999.0,999.0,49.0,5.0,15.0,999.0,999.0
605.0,target,True,7.0,3.0,10.0,13.0,3.0,7.0,5.0,11.0,3.0,7.0,9.0,4.0
605.0,target,False,13.0,999.0,59.0,59.0,56.0,999.0,999.0,49.0,5.0,15.0,999.0,999.0
606.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
606.0,train,False,5.0,3.0,7.0,3.0,297.0,999.0,999.0,3.0,3.0,8.0,999.0,6.0
606.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
606.0,target,False,5.0,3.0,7.0,3.0,261.0,603.0,999.0,3.0,3.0,8.0,999.0,4.0
607.0,train,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,3.0,8.0,9.0,4.0
607.0,train,False,752.0,415.0,32.0,141.0,484.0,299.0,985.0,373.0,3.0,999.0,999.0,143.0
607.0,target,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,3.0,8.0,9.0,4.0
607.0,target,False,752.0,415.0,32.0,76.0,96.0,588.0,999.0,71.0,3.0,7.0,999.0,136.0
608.0,train,True,7.0,3.0,10.0,13.0,3.0,7.0,5.0,12.0,3.0,21.0,9.0,4.0
608.0,train,False,363.0,5.0,99.0,35.0,67.0,999.0,999.0,24.0,3.0,49.0,999.0,4.0
608.0,target,True,7.0,3.0,10.0,13.0,3.0,7.0,5.0,12.0,3.0,21.0,9.0,4.0
608.0,target,False,363.0,5.0,99.0,35.0,67.0,999.0,999.0,24.0,3.0,41.0,999.0,4.0
609.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
609.0,train,False,5.0,306.0,3.0,3.0,999.0,999.0,999.0,26.0,5.0,8.0,999.0,96.0
609.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
609.0,target,False,5.0,999.0,3.0,3.0,999.0,999.0,999.0,11.0,3.0,10.0,999.0,4.0
610.0,train,True,69.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,3.0,7.0,9.0,4.0
610.0,train,False,999.0,999.0,98.0,972.0,999.0,283.0,999.0,999.0,3.0,7.0,999.0,4.0
610.0,target,True,69.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
610.0,target,False,999.0,999.0,98.0,648.0,999.0,61.0,999.0,999.0,3.0,7.0,999.0,4.0
611.0,train,True,24.0,3.0,10.0,9.0,3.0,7.0,7.0,11.0,5.0,7.0,9.0,4.0
611.0,train,False,27.0,212.0,61.0,194.0,164.0,999.0,999.0,203.0,999.0,999.0,999.0,4.0
611.0,target,True,24.0,3.0,10.0,9.0,3.0,7.0,7.0,11.0,5.0,7.0,9.0,4.0
611.0,target,False,27.0,212.0,61.0,194.0,164.0,999.0,999.0,203.0,999.0,999.0,999.0,4.0
612.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
612.0,train,False,5.0,3.0,5.0,3.0,261.0,999.0,999.0,3.0,3.0,999.0,999.0,4.0
612.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
612.0,target,False,5.0,3.0,5.0,3.0,261.0,999.0,999.0,3.0,3.0,301.0,999.0,8.0
613.0,train,True,9.0,3.0,6.0,14.0,3.0,7.0,7.0,8.0,3.0,7.0,9.0,4.0
613.0,train,False,15.0,999.0,11.0,20.0,999.0,999.0,999.0,14.0,4.0,7.0,999.0,4.0
613.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,6.0,3.0,9.0,9.0,4.0
613.0,target,False,5.0,7.0,3.0,3.0,999.0,999.0,999.0,76.0,3.0,7.0,999.0,4.0
614.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
614.0,train,False,5.0,999.0,3.0,3.0,553.0,999.0,606.0,3.0,3.0,999.0,999.0,10.0
614.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,6.0,3.0,9.0,9.0,4.0
614.0,target,False,5.0,999.0,3.0,3.0,720.0,999.0,443.0,3.0,3.0,999.0,999.0,10.0
615.0,train,True,23.0,3.0,10.0,12.0,3.0,7.0,5.0,11.0,3.0,13.0,9.0,4.0
615.0,train,False,319.0,140.0,93.0,3.0,8.0,942.0,999.0,12.0,5.0,999.0,999.0,4.0
615.0,target,True,23.0,3.0,10.0,12.0,3.0,7.0,5.0,11.0,3.0,13.0,9.0,4.0
615.0,target,False,319.0,999.0,667.0,72.0,131.0,999.0,999.0,12.0,3.0,999.0,999.0,4.0
616.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
616.0,train,False,12.0,11.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,24.0
616.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
616.0,target,False,12.0,11.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,24.0
617.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
617.0,train,False,5.0,3.0,5.0,3.0,999.0,999.0,223.0,7.0,3.0,9.0,165.0,999.0
617.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
617.0,target,False,5.0,3.0,5.0,3.0,999.0,999.0,223.0,7.0,3.0,9.0,165.0,999.0
618.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,8.0,9.0,4.0
618.0,train,False,3.0,999.0,3.0,5.0,774.0,999.0,999.0,3.0,3.0,999.0,176.0,8.0
618.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
618.0,target,False,7.0,999.0,3.0,3.0,105.0,999.0,999.0,3.0,3.0,999.0,245.0,9.0
619.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
619.0,train,False,5.0,6.0,3.0,3.0,999.0,999.0,999.0,3.0,999.0,999.0,999.0,825.0
619.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
619.0,target,False,5.0,6.0,3.0,3.0,999.0,999.0,999.0,3.0,999.0,999.0,999.0,6.0
620.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,9.0,9.0,4.0
620.0,train,False,3.0,12.0,3.0,3.0,999.0,999.0,219.0,7.0,3.0,999.0,999.0,5.0
620.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,9.0,9.0,4.0
620.0,target,False,3.0,12.0,3.0,3.0,999.0,999.0,219.0,7.0,3.0,999.0,999.0,5.0
621.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
621.0,train,False,5.0,999.0,3.0,3.0,72.0,999.0,999.0,3.0,3.0,7.0,999.0,6.0
621.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
621.0,target,False,5.0,999.0,3.0,3.0,72.0,999.0,999.0,3.0,3.0,7.0,999.0,6.0
622.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
622.0,train,False,5.0,999.0,3.0,3.0,999.0,999.0,586.0,3.0,3.0,8.0,999.0,12.0
622.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
622.0,target,False,5.0,999.0,3.0,3.0,533.0,999.0,999.0,3.0,5.0,8.0,999.0,59.0
623.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
623.0,train,False,5.0,999.0,3.0,5.0,999.0,999.0,525.0,5.0,3.0,7.0,999.0,6.0
623.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
623.0,target,False,5.0,999.0,3.0,5.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,8.0
624.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
624.0,train,False,5.0,999.0,3.0,3.0,999.0,20.0,999.0,3.0,999.0,10.0,999.0,943.0
624.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
624.0,target,False,5.0,999.0,3.0,3.0,999.0,11.0,999.0,5.0,999.0,7.0,999.0,949.0
625.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,9.0,9.0,4.0
625.0,train,False,3.0,3.0,3.0,3.0,999.0,583.0,999.0,3.0,3.0,7.0,999.0,399.0
625.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,9.0,9.0,4.0
625.0,target,False,3.0,3.0,3.0,3.0,999.0,583.0,999.0,3.0,3.0,7.0,999.0,399.0
626.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
626.0,train,False,3.0,999.0,3.0,5.0,8.0,999.0,999.0,6.0,999.0,999.0,999.0,4.0
626.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
626.0,target,False,3.0,3.0,3.0,3.0,21.0,967.0,999.0,3.0,3.0,7.0,999.0,4.0
627.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
627.0,train,False,5.0,5.0,3.0,3.0,343.0,999.0,999.0,3.0,5.0,999.0,999.0,4.0
627.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
627.0,target,False,5.0,5.0,3.0,3.0,91.0,490.0,999.0,3.0,3.0,7.0,999.0,4.0
628.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
628.0,train,False,5.0,999.0,3.0,5.0,423.0,999.0,999.0,3.0,3.0,9.0,999.0,4.0
628.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
628.0,target,False,5.0,999.0,3.0,5.0,54.0,393.0,999.0,3.0,3.0,7.0,999.0,147.0
629.0,train,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,6.0,3.0,7.0,9.0,4.0
629.0,train,False,498.0,999.0,27.0,6.0,78.0,999.0,999.0,376.0,3.0,7.0,999.0,6.0
629.0,target,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,3.0,7.0,9.0,4.0
629.0,target,False,493.0,999.0,27.0,6.0,999.0,999.0,999.0,999.0,3.0,7.0,999.0,6.0
630.0,train,True,24.0,3.0,10.0,8.0,3.0,7.0,5.0,11.0,3.0,17.0,9.0,4.0
630.0,train,False,999.0,999.0,217.0,446.0,103.0,999.0,999.0,40.0,3.0,66.0,999.0,10.0
630.0,target,True,24.0,3.0,10.0,8.0,3.0,7.0,5.0,11.0,3.0,17.0,9.0,4.0
630.0,target,False,999.0,999.0,913.0,999.0,7.0,999.0,999.0,60.0,3.0,999.0,999.0,4.0
631.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
631.0,train,False,5.0,999.0,3.0,3.0,999.0,999.0,999.0,5.0,3.0,7.0,999.0,10.0
631.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
631.0,target,False,5.0,301.0,3.0,3.0,999.0,999.0,999.0,5.0,3.0,7.0,999.0,20.0
632.0,train,True,30.0,3.0,10.0,6.0,3.0,7.0,5.0,11.0,3.0,8.0,9.0,4.0
632.0,train,False,999.0,999.0,999.0,999.0,115.0,999.0,999.0,106.0,3.0,7.0,999.0,6.0
632.0,target,True,30.0,3.0,10.0,6.0,3.0,7.0,5.0,11.0,3.0,7.0,9.0,4.0
632.0,target,False,999.0,999.0,999.0,999.0,75.0,999.0,999.0,999.0,3.0,7.0,999.0,6.0
633.0,train,True,7.0,3.0,10.0,13.0,3.0,7.0,5.0,11.0,3.0,7.0,9.0,4.0
633.0,train,False,13.0,999.0,59.0,59.0,56.0,999.0,999.0,49.0,5.0,15.0,999.0,999.0
633.0,target,True,7.0,3.0,10.0,13.0,3.0,7.0,5.0,11.0,3.0,7.0,9.0,4.0
633.0,target,False,13.0,999.0,59.0,59.0,56.0,999.0,999.0,49.0,5.0,15.0,999.0,999.0
634.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
634.0,train,False,5.0,3.0,7.0,3.0,297.0,999.0,999.0,3.0,3.0,8.0,999.0,6.0
634.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
634.0,target,False,5.0,3.0,7.0,3.0,261.0,603.0,999.0,3.0,3.0,8.0,999.0,4.0
635.0,train,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,3.0,8.0,9.0,4.0
635.0,train,False,752.0,415.0,32.0,141.0,484.0,299.0,985.0,373.0,3.0,999.0,999.0,143.0
635.0,target,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,3.0,8.0,9.0,4.0
635.0,target,False,752.0,415.0,32.0,76.0,96.0,588.0,999.0,71.0,3.0,7.0,999.0,136.0
636.0,train,True,7.0,3.0,10.0,13.0,3.0,7.0,5.0,12.0,3.0,21.0,9.0,4.0
636.0,train,False,363.0,5.0,99.0,35.0,67.0,999.0,999.0,24.0,3.0,49.0,999.0,4.0
636.0,target,True,7.0,3.0,10.0,13.0,3.0,7.0,5.0,12.0,3.0,21.0,9.0,4.0
636.0,target,False,363.0,5.0,99.0,35.0,67.0,999.0,999.0,24.0,3.0,41.0,999.0,4.0
637.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,17.0,9.0,4.0
637.0,train,False,4.0,3.0,3.0,3.0,999.0,999.0,999.0,3.0,999.0,999.0,999.0,4.0
637.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,17.0,9.0,4.0
637.0,target,False,4.0,3.0,3.0,3.0,999.0,999.0,999.0,3.0,999.0,999.0,999.0,4.0
638.0,train,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,3.0,12.0,9.0,4.0
638.0,train,False,999.0,147.0,73.0,97.0,177.0,439.0,999.0,5.0,999.0,999.0,999.0,4.0
638.0,target,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,3.0,7.0,9.0,4.0
638.0,target,False,5.0,999.0,113.0,130.0,174.0,537.0,999.0,5.0,999.0,999.0,999.0,4.0
639.0,train,True,24.0,3.0,10.0,12.0,3.0,7.0,5.0,11.0,5.0,17.0,9.0,4.0
639.0,train,False,999.0,999.0,999.0,108.0,999.0,999.0,999.0,100.0,77.0,16.0,999.0,4.0
639.0,target,True,24.0,3.0,10.0,12.0,3.0,7.0,5.0,11.0,5.0,17.0,9.0,4.0
639.0,target,False,999.0,999.0,999.0,108.0,999.0,999.0,999.0,100.0,77.0,16.0,999.0,4.0
640.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
640.0,train,False,5.0,999.0,3.0,3.0,104.0,999.0,999.0,3.0,3.0,7.0,999.0,6.0
640.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
640.0,target,False,5.0,999.0,3.0,3.0,104.0,999.0,999.0,3.0,3.0,7.0,999.0,4.0
641.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
641.0,train,False,5.0,5.0,3.0,3.0,999.0,999.0,586.0,10.0,3.0,7.0,999.0,6.0
641.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
641.0,target,False,5.0,5.0,3.0,3.0,999.0,999.0,247.0,5.0,5.0,7.0,999.0,7.0
642.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,6.0,3.0,9.0,9.0,4.0
642.0,train,False,5.0,815.0,3.0,3.0,999.0,351.0,999.0,3.0,5.0,7.0,999.0,4.0
642.0,target,True,27.0,3.0,10.0,9.0,3.0,7.0,7.0,11.0,3.0,7.0,9.0,4.0
642.0,target,False,123.0,630.0,98.0,20.0,999.0,246.0,999.0,40.0,3.0,7.0,999.0,4.0
643.0,train,True,30.0,3.0,10.0,10.0,3.0,7.0,7.0,4.0,5.0,10.0,9.0,4.0
643.0,train,False,624.0,383.0,939.0,35.0,130.0,369.0,303.0,508.0,3.0,7.0,999.0,4.0
643.0,target,True,7.0,3.0,10.0,13.0,3.0,7.0,5.0,11.0,3.0,7.0,9.0,4.0
643.0,target,False,13.0,999.0,59.0,59.0,101.0,999.0,999.0,27.0,3.0,7.0,999.0,4.0
